path,filename,extension,is_dir,size_bytes,modified,md5_hash,is_duplicate,recommendation,confidence,comment
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\marketscanner,,,True,0,2021-05-01T09:57:25.306224,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\marketscanner\ScannerSubscriptionRequest.java,ScannerSubscriptionRequest.java,.java,False,1350,2019-05-08T18:51:52,073ce6be3bc591af552d4bbd37cdf391,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\misc,,,True,0,2021-05-01T09:57:25.428896,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\misc\SmartComponentsRequest.java,SmartComponentsRequest.java,.java,False,821,2019-05-08T18:51:52,f691a4174454eef37a53edac667c8327,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\news,,,True,0,2021-05-01T09:57:25.601530,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\news\HistoricalNewsRequest.java,HistoricalNewsRequest.java,.java,False,1468,2019-05-08T18:51:52,24bd2bea3e0631972e521938b648389b,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\news\NewsArticleRequest.java,NewsArticleRequest.java,.java,False,1173,2019-05-08T18:51:52,722b8ef24c58a7a148e7bb9b1d5a6268,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\news\NewsBulletinsRequest.java,NewsBulletinsRequest.java,.java,False,812,2019-05-08T18:51:52,fbec9064e79a1f7509841e09339a30a8,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\news\NewsTicksRequest.java,NewsTicksRequest.java,.java,False,850,2019-05-08T18:51:52,348bb492c74920061abe471ef77bc790,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders,,,True,0,2021-05-01T09:57:25.934630,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders\AutoOpenOrdersRequest.java,AutoOpenOrdersRequest.java,.java,False,807,2019-05-08T18:51:52,5adb112215d356dd429fc0393e5badc6,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders\CompletedOrdersRequest.java,CompletedOrdersRequest.java,.java,False,792,2019-05-08T18:51:52,be3cd0ff9fd2544d7d16c50f983d7e6c,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders\ExerciseOptionsRequest.java,ExerciseOptionsRequest.java,.java,False,1487,2019-05-08T18:51:52,43d1fde87990e9edb9f12f6eb44e988b,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders\OpenOrdersRequest.java,OpenOrdersRequest.java,.java,False,759,2019-05-08T18:51:52,c1cd1c477b69eee35a69dca173f7971c,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders\OrderStatusRequest.java,OrderStatusRequest.java,.java,False,801,2019-05-08T18:51:52,0a5e641ff7bb1d2f36e2e88dec2a72f5,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\orders\PlaceOrderRequest.java,PlaceOrderRequest.java,.java,False,982,2019-05-08T18:51:52,cd13849cbe55178dc1c94271ad4d3444,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\parser,,,True,0,2021-05-01T09:57:25.255360,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\parser\RequestParser.java,RequestParser.java,.java,False,15274,2019-05-08T18:51:52,4599d063e189b014f55982bcf5ae1a86,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\pnl,,,True,0,2021-05-01T09:57:25.588734,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\pnl\PnLRequest.java,PnLRequest.java,.java,False,1036,2019-05-08T18:51:52,04785e55739fd5fb35e0462cbfa73972,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\positions,,,True,0,2021-05-01T09:57:25.805416,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\positions\PositionsMultiRequest.java,PositionsMultiRequest.java,.java,False,947,2019-05-08T18:51:52,535364df13e728b25c75b7db2ae53ee9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\positions\PositionsRequest.java,PositionsRequest.java,.java,False,632,2019-05-08T18:51:52,f17f37f63bfd4b8db604607e7441e927,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\realtimebars,,,True,0,2021-05-01T09:57:25.044688,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\realtimebars\RealTimeBarsRequest.java,RealTimeBarsRequest.java,.java,False,1257,2019-05-08T18:51:52,26bb100d8d64f09dcc335da519d25cb4,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\secdefoptparams,,,True,0,2021-05-01T09:57:25.297247,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\dde2socket\requests\secdefoptparams\SecDefOptParamsRequest.java,SecDefOptParamsRequest.java,.java,False,1445,2019-05-08T18:51:52,04f62b51906c7a6257e4603cca81bc38,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers,,,True,0,2021-05-01T09:57:25.919654,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\AccountPortfolioHandler.java,AccountPortfolioHandler.java,.java,False,5934,2019-05-08T18:51:52,3d7b498195dea1fc01b001ccb7cd001f,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\AccountSummaryHandler.java,AccountSummaryHandler.java,.java,False,5409,2019-05-08T18:51:52,1797a223d9563e53b93af344fa75d8e4,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\AccountUpdatesMultiHandler.java,AccountUpdatesMultiHandler.java,.java,False,14575,2019-05-08T18:51:52,2825fbc5ffa4d80bb3244be19547a223,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\CalcImplVolOptPriceHandler.java,CalcImplVolOptPriceHandler.java,.java,False,8372,2019-05-08T18:51:52,1e8898a82bb913de17a67f27f0cbe7f5,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\ContractDetailsHandler.java,ContractDetailsHandler.java,.java,False,13006,2019-05-08T18:51:52,58855dff42ba424330e58a3e0d268072,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\ErrorsHandler.java,ErrorsHandler.java,.java,False,5418,2019-05-08T18:51:52,98cf4480f36f71a091c4bf80e1abea13,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\ExecutionsHandler.java,ExecutionsHandler.java,.java,False,11239,2019-05-08T18:51:52,20c1508df809c09accfe36310ab93db7,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\ExerciseOptionsHandler.java,ExerciseOptionsHandler.java,.java,False,7452,2019-05-08T18:51:52,179b01ad124ceb2a26d1f95ada380ba5,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\FundamentalDataHandler.java,FundamentalDataHandler.java,.java,False,7294,2019-05-08T18:51:52,127cf6076091f5941244b88e92ddc171,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\HeadTimestampHandler.java,HeadTimestampHandler.java,.java,False,7322,2019-05-08T18:51:52,96e3a6d266496bf33853b37f0a0f9c8b,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\HistogramDataHandler.java,HistogramDataHandler.java,.java,False,5567,2019-05-08T18:51:52,83f9fcb3fe15c22f8d87dd4e421d78c1,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\HistoricalDataHandler.java,HistoricalDataHandler.java,.java,False,7133,2019-05-08T18:51:52,98576a616dcbdb3612b6f7de8f3578ee,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\HistoricalTicksHandler.java,HistoricalTicksHandler.java,.java,False,6319,2019-05-08T18:51:52,aa3e81b031f4211b7ac34c741a18ba55,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\MarketDataHandler.java,MarketDataHandler.java,.java,False,4985,2019-05-08T18:51:52,7109499d14a3a934f5a07f787a5bb460,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\MarketDepthHandler.java,MarketDepthHandler.java,.java,False,10615,2019-05-08T18:51:52,7db4e2b50060448f0ea6383167791f2a,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\MatchingSymbolsHandler.java,MatchingSymbolsHandler.java,.java,False,7617,2019-05-08T18:51:52,6c135014b35c0086e74eb4219d92e791,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\MiscHandler.java,MiscHandler.java,.java,False,14112,2019-05-08T18:51:52,014650ab99870ee3c6ff3f396fd5b327,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\NewsDataHandler.java,NewsDataHandler.java,.java,False,25369,2019-05-08T18:51:52,86106d06bb93df78ee84946eded2f541,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\OrdersHandler.java,OrdersHandler.java,.java,False,46179,2019-05-08T18:51:52,55f71756adafe552863bfb395f7d8eb8,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\PnLHandler.java,PnLHandler.java,.java,False,5807,2019-05-08T18:51:52,4b9960de22f0751a1267616b7cf0348b,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\PositionsHandler.java,PositionsHandler.java,.java,False,3083,2019-05-08T18:51:52,4dc5dcda363bea467280a11ba504242c,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\PositionsMultiHandler.java,PositionsMultiHandler.java,.java,False,4106,2019-05-08T18:51:52,c27e15ec579b263dc63af0891ca3bfcb,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\RealTimeBarsHandler.java,RealTimeBarsHandler.java,.java,False,5655,2019-05-08T18:51:52,49b44e5dc1949e7b84d92799ae0248f9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\ScannerDataHandler.java,ScannerDataHandler.java,.java,False,14386,2019-05-08T18:51:52,61b32c59911d0c4c5073b5017b8d62d9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\SecDefOptParamsHandler.java,SecDefOptParamsHandler.java,.java,False,6155,2019-05-08T18:51:52,7d827944eeb27f8ed980a583a5d1c438,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\TickByTickDataHandler.java,TickByTickDataHandler.java,.java,False,10462,2019-05-08T18:51:52,0acf3f589d84360037f1aae49c828325,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base,,,True,0,2021-05-01T09:57:25.850365,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base\AccountUpdatesHandler.java,AccountUpdatesHandler.java,.java,False,8032,2019-05-08T18:51:52,ebbcfef5db3852d3609b5cb976debed3,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base\BaseHandler.java,BaseHandler.java,.java,False,5455,2019-05-08T18:51:52,b7924633bdaa3b29eb5928bece5a84e3,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base\BaseListDataHandler.java,BaseListDataHandler.java,.java,False,4874,2019-05-08T18:51:52,5514a658638c4d3ad1d80f07ce33fdd6,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base\HistoricalDataBaseHandler.java,HistoricalDataBaseHandler.java,.java,False,6326,2019-05-08T18:51:52,acffc4a011943c3ef778b9052a972c30,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base\MarketDataBaseHandler.java,MarketDataBaseHandler.java,.java,False,4233,2019-05-08T18:51:52,a5a4fddeb4e13337d6421776a4f4ea06,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\handlers\base\PositionUpdatesHandler.java,PositionUpdatesHandler.java,.java,False,7303,2019-05-08T18:51:52,10bc41438f0184c9581971245c87b743,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\main,,,True,0,2021-05-01T09:57:25.358085,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\main\Main.java,Main.java,.java,False,2784,2019-05-08T18:51:52,e9f32320f1b643c15c7dd5f790973082,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\main\MainFrame.java,MainFrame.java,.java,False,2043,2019-05-08T18:51:52,ae9e31a19cd57a7c05e058d2a57d7639,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old,,,True,0,2021-05-01T09:57:25.920652,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers,,,True,0,2021-05-01T09:57:25.941611,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldAccountPortfolioHandler.java,OldAccountPortfolioHandler.java,.java,False,9534,2019-05-08T18:51:52,2970447a9b866a3603cd638731711af7,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldContractDetailsHandler.java,OldContractDetailsHandler.java,.java,False,7609,2019-05-08T18:51:52,b4dbe7a36647498186e80bd11e00d47b,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldErrorsHandler.java,OldErrorsHandler.java,.java,False,3924,2019-05-08T18:51:52,9050763508f754c41f1293c1f58f3ab5,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldExecutionsHandler.java,OldExecutionsHandler.java,.java,False,4282,2019-05-08T18:51:52,9b12d68b538a4254e58eb0b4c04238d4,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldHistoricalDataHandler.java,OldHistoricalDataHandler.java,.java,False,7679,2019-05-08T18:51:52,af243eb1f5607b4dc55e4b4987413538,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldMarketDataHandler.java,OldMarketDataHandler.java,.java,False,17587,2019-05-08T18:51:52,880b4772905405a192dfb10c5c99a326,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldMarketDepthHandler.java,OldMarketDepthHandler.java,.java,False,6250,2019-05-08T18:51:52,cdf9e5d16519c38067a03f1c84024a53,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldMiscHandler.java,OldMiscHandler.java,.java,False,1879,2019-05-08T18:51:52,580eff27e6cbc25e745a5b3786c25aac,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldNewsHandler.java,OldNewsHandler.java,.java,False,4450,2019-05-08T18:51:52,b36a63a138d2522b8fc5d2d60f2be1e4,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldOrdersHandler.java,OldOrdersHandler.java,.java,False,21865,2019-05-08T18:51:52,2330ea8a74860a0872b65974da07329b,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\handlers\OldScannerDataHandler.java,OldScannerDataHandler.java,.java,False,9440,2019-05-08T18:51:52,dac63984def7d55bf9f296947e70dcca,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\requests,,,True,0,2021-05-01T09:57:25.920652,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\requests\parser,,,True,0,2021-05-01T09:57:25.920652,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\requests\parser\OldRequestParser.java,OldRequestParser.java,.java,False,4267,2019-05-08T18:51:52,7a49243a41127a78fc2243cceda71f93,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\utils,,,True,0,2021-05-01T09:57:25.185665,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\old\utils\OldUtils.java,OldUtils.java,.java,False,2078,2019-05-08T18:51:52,e79a246a9067085b1442f90a93ab0478,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde,,,True,0,2021-05-01T09:57:25.329162,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data,,,True,0,2021-05-01T09:57:25.888163,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\AccountUpdateData.java,AccountUpdateData.java,.java,False,1201,2019-05-08T18:51:52,e9bea867a1033b832c93c9c89d8dcd15,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\ErrorData.java,ErrorData.java,.java,False,919,2019-05-08T18:51:52,8fa832e87febd5806a29a7e577183173,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\ExecutionData.java,ExecutionData.java,.java,False,1046,2019-05-08T18:51:52,1d5ee2271d7d342f3ffd2349c899353a,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\MarketDepthData.java,MarketDepthData.java,.java,False,1358,2019-05-08T18:51:52,78aaca4eb10fb0f74c451d7e4aa065f9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\NewsBulletinData.java,NewsBulletinData.java,.java,False,928,2019-05-08T18:51:52,7b89e36933f3454c74cbd32799bcb5af,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\NewsData.java,NewsData.java,.java,False,1089,2019-05-08T18:51:52,1c1704b057ca6c5dc6d8030f8567ce48,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\OpenOrderData.java,OpenOrderData.java,.java,False,1658,2019-05-08T18:51:52,52906db1142a6f90fb1adc8575e472c9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\OrderData.java,OrderData.java,.java,False,1146,2019-05-08T18:51:52,778afccc0768f602f0f176b1c1d188ef,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\OrderStatusData.java,OrderStatusData.java,.java,False,2197,2019-05-08T18:51:52,28d492d0c5e2a9811caaee3c09c1b514,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\PositionData.java,PositionData.java,.java,False,2356,2019-05-08T18:51:52,3f31ddeb78081b7c8ef23c7c67edac71,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\ScannerData.java,ScannerData.java,.java,False,1540,2019-05-08T18:51:52,3bf8d293870de0b51b3b12a8dfcd6af0,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\SecDefOptParamsData.java,SecDefOptParamsData.java,.java,False,1425,2019-05-08T18:51:52,7177816bf7ded6990a62e685a96df3d3,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\SmartComponentData.java,SmartComponentData.java,.java,False,877,2019-05-08T18:51:52,85fd9511cc79e34ad2fd3fdbc26bc779,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\data\TickByTickData.java,TickByTickData.java,.java,False,4032,2019-05-08T18:51:52,6db5b3a5e66c10bfa491215ce8ce06f1,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap,,,True,0,2021-05-01T09:57:25.900130,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\AccountUpdateDataMap.java,AccountUpdateDataMap.java,.java,False,1584,2019-05-08T18:51:52,20689f121c7c6052b6f4169201a548c9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\BaseDataMap.java,BaseDataMap.java,.java,False,1172,2019-05-08T18:51:52,47384aaec9f8c8f3db8f5b8b72ce1adb,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\BaseListDataMap.java,BaseListDataMap.java,.java,False,1009,2019-05-08T18:51:52,17dae6b10bc1593b18136ea2cb31a245,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\BaseMapDataMap.java,BaseMapDataMap.java,.java,False,1000,2019-05-08T18:51:52,7305ddfe31445d4501b6deae798d2541,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\BaseStringDataMap.java,BaseStringDataMap.java,.java,False,889,2019-05-08T18:51:52,b8136bbbec7886f0d17efddf5c1edc62,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\ContractDetailsMap.java,ContractDetailsMap.java,.java,False,4965,2019-05-08T18:51:52,9a929be2faaad15b86d11677c681c521,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\HistoricalDataMap.java,HistoricalDataMap.java,.java,False,1027,2019-05-08T18:51:52,0c67b6cbf0715da88e10deaa056f6966,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\MarketDataMap.java,MarketDataMap.java,.java,False,1398,2019-05-08T18:51:52,806751987a84ab492ee56307a5968af9,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\MarketDepthDataMap.java,MarketDepthDataMap.java,.java,False,4108,2019-05-08T18:51:52,6762a11fb4e86b3d1799ad1d016a14ce,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\datamap\TickByTickDataMap.java,TickByTickDataMap.java,.java,False,7297,2019-05-08T18:51:52,ec6a7ac56939212e118574007802397c,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\notifications,,,True,0,2021-05-01T09:57:25.330160,,False,,,
\mnt\e\TWS API\samples\DdeSocketBridge\src\main\java\com\ib\api\dde\socket2dde\notifications\DdeNotificationEvent.java,DdeNotificationEvent.java,.java,False,694,2019-05-08T18:51:52,116a261eebcdd9b18d73e32c63699f23,False,,,
